year,kind,rating,vote,runtime,genre1,genre2,country1,country2,language1,language2,cast1,cast2,director1,director2,composer1,composer2,writer1,writer2
1995.0,3,5.0,508.0,90.0,19,24,10,71,16,110,3012,5147,1989,611,1742,421,3230,3786
1994.0,1,6.6,1961.0,105.0,5,7,55,71,54,110,676,4803,1524,611,1340,762,1826,1857
2003.0,3,6.8,248.0,44.0,6,12,62,71,16,110,3922,2621,2485,611,766,762,1221,2300
1992.0,1,6.6,41054.0,98.0,7,24,62,30,16,110,258,4491,712,611,888,762,170,3786
2001.0,3,7.6,444.0,91.0,2,6,62,71,16,110,2283,5772,3087,611,410,762,1513,3786
1978.0,1,6.9,18314.0,94.0,7,13,62,71,16,110,1573,3817,2620,611,1161,762,3207,3007
1997.0,4,8.1,8294.0,74.0,2,0,62,71,16,110,2563,4559,3924,611,2512,762,4680,1754
1993.0,1,6.0,943.0,90.0,18,25,10,71,16,110,4042,933,3,611,2529,762,5,3786
2004.0,2,7.6,177.0,83.0,6,12,62,71,16,110,3156,437,3924,611,2512,762,1041,2218
1998.0,2,7.5,71.0,85.0,6,12,62,71,16,110,227,2469,3924,611,2512,762,4765,3786
1993.0,4,8.6,12130.0,30.0,5,7,62,71,16,110,3819,995,3924,611,2512,762,3578,2677
1987.0,3,6.9,152.0,105.0,5,7,61,71,16,110,1756,2013,1881,611,2077,762,4590,1996
1988.0,3,4.9,157.0,100.0,7,24,62,71,16,110,2832,2571,618,611,360,762,2241,3786
2003.0,3,6.3,5187.0,73.0,0,5,62,71,16,110,3194,4746,4096,611,843,762,4660,3786
1989.0,1,7.5,26201.0,105.0,6,27,62,71,16,110,3198,4720,2663,611,2512,762,3242,3786
1994.0,1,5.5,2172.0,22.0,1,7,41,66,16,25,1526,2053,1208,611,1936,762,1453,990
1992.0,4,8.4,12573.0,103.0,2,0,63,71,62,110,3460,2856,3924,611,2512,762,1758,1359
1959.0,1,6.3,798.0,112.0,4,27,61,71,16,110,4500,4365,3405,262,1215,762,2095,3066
1991.0,1,6.3,31473.0,56.0,4,27,62,71,16,110,821,2550,3619,611,565,762,3430,3422
1987.0,1,7.4,13238.0,89.0,4,7,66,71,16,37,2953,715,2979,611,268,762,1248,2723
1992.0,1,7.1,9743.0,112.0,7,19,23,71,20,106,705,5562,3418,611,1892,762,1321,2191
1997.0,7,7.6,23.0,103.0,6,27,62,71,16,110,1294,2641,3924,611,2512,762,4765,3786
1999.0,1,6.1,1102.0,60.0,7,14,62,71,16,110,2789,1969,3876,611,1953,762,255,3529
2002.0,3,5.9,1046.0,100.0,0,1,62,49,16,110,1957,4727,1345,611,1751,762,3750,201
1994.0,1,6.7,1678.0,81.0,4,5,61,27,31,29,3148,2546,1892,611,336,762,1794,1396
1998.0,1,5.5,337.0,88.0,23,27,27,71,7,110,1318,2730,1798,611,1954,762,4269,3266
1983.0,1,4.7,1725.0,82.0,0,1,58,21,39,18,1909,653,4074,611,578,762,1790,3786
1996.0,4,7.4,320.0,86.0,0,19,63,71,16,95,3115,5710,3924,611,2512,762,4220,3566
2004.0,3,6.3,19356.0,92.0,0,1,62,19,16,34,3439,5088,3051,611,1331,762,989,3786
1978.0,1,7.7,243607.0,171.0,13,24,62,71,16,110,1233,2316,1851,611,1226,762,2256,789
1987.0,4,8.6,108089.0,90.0,0,1,62,71,16,55,3544,2717,3924,611,2512,762,1502,1131
1984.0,4,7.5,1375.0,91.0,2,0,37,29,33,51,4448,3142,3924,611,2512,762,303,2264
1996.0,1,5.0,33285.0,207.0,0,1,4,67,16,110,488,3116,3575,611,565,762,2791,1607
2003.0,1,8.0,3701.0,165.0,6,3,62,71,16,110,3866,5424,1766,406,2512,762,4765,3786
1958.0,1,5.2,3934.0,125.0,13,20,61,71,16,37,1473,3198,3106,611,2300,762,2185,2742
1996.0,1,7.2,271.0,25.0,6,27,62,71,16,110,1212,3584,3108,127,2512,762,4765,3786
1998.0,7,7.1,24.0,90.0,6,14,62,71,16,95,1652,5772,2744,611,2512,762,3344,3786
2001.0,1,7.1,3536.0,88.0,4,19,4,29,16,110,3438,1549,3196,611,2512,762,3882,1718
1997.0,0,7.9,115.0,105.0,6,3,62,71,16,110,4389,3464,2585,611,2512,762,3424,3786
1943.0,1,7.1,4413.0,60.0,16,24,62,71,16,110,393,4114,3408,611,928,762,396,201
2004.0,7,4.2,264.0,142.0,2,4,62,9,16,110,2441,5175,2712,611,1089,249,2086,2154
1966.0,1,7.2,8319.0,115.0,0,5,37,71,33,29,4504,879,3506,611,919,762,4958,3729
1972.0,1,6.5,1282.0,80.0,7,27,23,71,20,29,638,2408,276,611,547,494,348,232
1991.0,1,7.8,132759.0,30.0,5,7,62,71,16,110,1812,3332,1932,611,2301,762,2344,3786
1995.0,1,6.9,1701.0,92.0,7,27,23,71,20,110,4759,472,307,611,2512,762,2500,271
2000.0,3,8.2,80.0,52.0,6,14,62,71,16,110,1220,2719,2270,611,2512,762,1108,142
2003.0,0,6.5,8.0,90.0,6,12,63,71,62,110,3722,4083,1634,611,2512,762,4765,3786
1997.0,7,7.2,23.0,82.0,24,27,63,71,62,110,4704,5772,3924,611,2512,762,4765,3786
1959.0,1,7.0,3722.0,138.0,7,27,61,71,16,110,3822,985,3889,611,385,762,2323,2593
1971.0,1,3.6,2021.0,98.0,13,20,62,71,16,110,1881,3340,47,521,2582,762,4917,3129
2001.0,3,6.9,167.0,22.0,4,27,61,71,16,110,1281,4898,920,611,2512,762,1861,3481
1928.0,1,7.6,3417.0,95.0,18,24,24,71,41,37,4029,1858,1205,611,2568,762,4612,1099
1944.0,1,7.3,5042.0,25.0,5,16,62,71,16,110,393,4114,3408,611,1928,762,1208,3070
1960.0,1,7.7,29391.0,33.0,7,13,23,29,20,110,3687,143,1297,611,1650,762,2039,2785
1959.0,1,7.0,8598.0,107.0,4,27,61,71,16,34,3650,2392,1561,611,677,762,4058,3285
2000.0,0,7.7,157.0,99.0,6,3,62,71,16,110,1594,4335,3328,611,2512,762,4024,3786
1995.0,2,6.4,240.0,98.0,2,1,37,71,16,110,3811,3083,3924,611,2512,762,4559,3786
1959.0,1,7.5,2736.0,60.0,5,7,61,71,16,75,2307,2121,1551,611,1479,762,3502,1743
2001.0,1,7.9,361.0,180.0,6,3,24,67,16,37,641,225,882,611,854,762,2551,3786
2005.0,7,2.3,440.0,90.0,0,4,62,71,16,110,983,1995,654,611,2479,762,751,3786
1983.0,1,8.2,3524.0,113.0,6,4,62,71,16,110,457,5772,330,611,2512,762,410,3786
1998.0,0,5.5,529.0,90.0,8,9,10,71,16,110,1718,1041,3382,611,278,762,4089,1598
2004.0,4,8.1,63182.0,182.0,0,1,10,67,16,24,2230,4442,3924,611,2512,762,3951,2949
1994.0,1,5.9,296.0,30.0,0,5,27,71,7,29,1318,886,1797,611,1586,762,2190,3786
2003.0,1,7.9,9346.0,99.0,6,3,62,71,16,110,4683,4474,2263,611,1759,762,4765,3786
1986.0,1,5.5,147.0,50.0,6,21,62,71,16,110,4595,4851,2193,611,240,762,369,2016
1994.0,7,6.2,41.0,113.0,6,9,10,71,16,34,2922,5198,1686,611,2052,762,4378,1052
1992.0,1,7.5,1135.0,52.0,6,12,62,71,16,110,3458,4679,2600,611,168,762,4765,3786
1999.0,1,7.1,23026.0,173.0,4,7,61,71,16,110,1725,5249,2912,611,1505,762,1999,2661
2001.0,1,7.1,6262.0,87.0,4,7,1,18,54,110,3139,1924,2359,611,2512,762,2903,3786
1999.0,3,7.4,116.0,86.0,6,20,62,71,16,110,3544,5651,2524,611,724,762,1012,3786
2004.0,1,6.3,10247.0,183.0,7,16,61,71,16,110,999,4872,3357,611,1158,762,1812,1689
2001.0,7,6.7,23.0,95.0,14,27,62,71,16,110,4201,5772,3924,611,1792,762,4765,3786
1994.0,1,6.9,1079.0,93.0,7,19,23,71,20,110,1873,1118,622,611,2512,762,868,626
2002.0,1,7.2,1086.0,110.0,6,22,62,71,16,110,2988,5441,1434,611,569,762,1710,3786
1991.0,1,4.2,1143.0,60.0,0,9,58,71,39,110,770,2414,660,611,90,762,682,46
1984.0,3,5.1,1531.0,360.0,13,20,62,71,16,110,3953,2550,3998,611,2375,762,3894,3786
2000.0,1,4.6,1381.0,54.0,13,24,10,67,16,110,2217,2775,2433,611,2339,762,3857,3786
2003.0,7,8.8,803.0,87.0,6,14,7,67,16,77,4040,1791,759,611,818,15,4765,3786
2005.0,3,8.0,307.0,30.0,6,14,62,71,16,110,1349,3313,3248,611,2512,762,416,747
2003.0,1,4.8,306.0,77.0,4,19,27,71,7,60,1318,5617,3973,611,1390,762,1751,2797
1984.0,2,8.3,2066.0,88.0,7,12,61,71,16,110,4560,1851,3924,611,2512,762,3621,1421
1954.0,1,8.6,328689.0,170.0,0,1,37,71,33,110,4655,5242,43,611,792,762,51,3226
2005.0,7,8.1,54.0,60.0,6,14,62,71,16,110,1348,1185,2602,611,2512,762,4765,3786
1998.0,1,7.9,3101.0,95.0,7,27,30,71,26,110,58,4411,2392,611,1555,762,2936,2227
2001.0,4,7.6,104.0,103.0160642570281,2,4,37,71,33,29,3119,2027,3924,611,2512,762,3296,1356
1999.0,1,6.9,350.0,50.0,3,7,61,27,16,110,3494,3264,3718,611,747,762,4489,790
1994.0,0,7.9,2648.0,94.0,0,1,61,71,16,110,4163,1156,3849,611,624,329,1296,274
1999.0,1,6.4,6232.0,82.0,4,20,62,71,16,110,1084,3414,1696,611,1703,762,2069,3786
1996.0,1,7.8,39.0,83.0,14,27,62,71,16,110,1652,2707,865,611,2512,762,4765,3786
1991.0,1,6.8,198.0,24.0,7,25,34,71,16,41,3343,3978,1092,611,2038,762,1358,3786
2003.0,3,6.6,459.0,101.0,7,8,62,71,16,110,3634,3493,3426,611,1501,265,4616,2710
2003.0,7,8.7,87.0,170.0,14,27,62,71,16,110,4903,4088,2155,611,2512,762,4765,3786
1975.0,1,8.3,25171.0,90.0,1,3,54,30,48,21,4885,3450,43,611,1030,762,51,3759
1994.0,1,7.8,19853.0,106.0,4,7,58,71,39,34,4265,5706,192,611,1560,762,229,1522
1951.0,1,7.9,10756.0,96.82821118991332,7,27,23,71,20,110,870,2390,3266,611,1121,762,1543,2947
1979.0,1,6.0,2738.0,139.0,13,27,23,71,20,110,1478,652,1673,611,1981,762,2041,3786
1994.0,4,8.1,15366.0,100.0,2,0,62,71,16,110,2563,4849,3924,611,2512,762,3256,2436
1990.0,3,5.9,3828.0,25.0,5,7,62,71,16,110,3219,2835,3308,611,360,762,964,707
2002.0,7,6.4,9.0,85.0,24,27,61,71,16,110,2413,2725,3924,611,2512,762,4765,3786
1996.0,7,7.9,239.0,129.0,6,14,62,71,16,110,453,4337,2990,611,2512,762,4765,3786
2003.0,7,8.3,15.0,143.0,14,27,62,71,16,110,4704,5772,4104,611,2512,762,4765,3786
2002.0,1,6.9,6801.0,83.0,6,4,62,71,16,110,2142,1935,615,611,2512,762,4765,3786
2000.0,1,6.3,862.0,96.0,0,12,37,71,33,110,4444,3660,1218,611,985,762,1463,1209
1967.0,4,7.8,518.0,90.0,0,1,37,71,16,52,3314,5460,3924,611,2512,762,3841,2342
1980.0,1,6.5,1586.0,240.0,4,7,66,71,22,29,1493,481,1179,611,931,762,1420,3786
1999.0,4,7.9,11.0,99.0,4,27,62,71,16,110,13,1931,3924,611,2512,762,2645,1685
1991.0,3,6.0,415.0,96.0,7,19,62,71,16,110,766,3848,551,611,1483,762,899,3379
2002.0,1,6.8,670.0,30.0,6,27,62,71,16,110,1614,4431,108,1,2512,762,136,3786
2004.0,0,8.3,32.0,54.0,2,1,63,71,62,110,4166,2709,336,505,653,762,2006,1817
2001.0,2,7.5,1382.0,75.0,2,21,37,71,33,110,3876,3900,3924,611,2512,762,42,1345
1992.0,3,6.9,544.0,90.0,1,3,61,71,16,110,3742,121,645,611,1733,762,4662,3786
2003.0,0,7.4,638.0,112.0,5,7,61,71,16,110,2309,1121,3041,611,1181,762,80,425
1999.0,1,4.2,957.0,121.0,4,19,35,71,16,110,1430,3755,1133,611,2273,716,4125,3327
2004.0,1,8.6,8173.0,110.0,4,27,62,71,16,110,1039,1930,3592,611,2512,762,914,3786
2002.0,1,3.1,2450.0,84.0,0,7,30,71,26,110,1810,170,3949,611,2012,762,4035,1194
1998.0,1,6.6,19.0,91.0,14,27,10,18,62,110,1128,1158,3397,611,2512,762,4765,3786
2001.0,0,8.0,98.0,23.0,6,3,62,71,16,110,2436,1332,3360,611,2512,762,2777,3786
2003.0,1,6.9,7375.0,97.0,7,19,61,71,16,110,3992,5092,3819,611,510,762,1095,1310
1997.0,1,7.4,856.0,150.0,6,14,62,71,16,110,363,3132,3043,611,216,762,4765,3786
1996.0,1,6.7,1021.0,100.0,0,5,27,71,7,29,1318,2730,162,611,428,586,4288,2239
2004.0,1,7.0,33925.0,87.0,0,4,30,71,26,110,4194,5214,1137,611,2032,37,1364,10
1993.0,3,7.2,890.0,56.0,4,7,62,71,16,110,1882,409,3841,611,1056,762,4678,3786
2004.0,1,6.2,902.0,78.0,4,5,27,71,7,29,221,4876,1949,611,212,99,2509,2026
2002.0,1,7.7,633.0,107.0,6,27,62,71,16,110,3625,2272,3207,276,269,762,4901,2904
2003.0,7,7.8,48.0,110.0,14,27,62,71,16,110,410,2781,403,160,214,762,4765,3786
1994.0,1,7.4,61.0,197.0,6,3,62,71,62,110,328,3617,3796,611,2512,762,4627,3786
2000.0,1,6.8,3887.0,150.0,5,7,55,18,54,110,1628,198,276,611,1318,762,1380,1036
2000.0,1,8.2,22512.0,47.0,7,19,58,30,39,65,3426,2201,1055,611,1365,762,1230,3786
1989.0,1,5.8,2190.0,93.0,4,19,62,71,16,110,283,1040,3478,611,1333,762,4592,3786
2001.0,1,8.1,69667.0,165.0,4,7,30,71,26,110,12,4842,1139,611,2242,402,2557,1022
1978.0,3,5.3,1708.0,94.0,4,27,62,71,16,110,513,83,2309,611,851,762,4302,3211
2001.0,1,4.8,17398.0,115.0,2,4,62,71,16,110,563,645,1448,611,153,762,2515,3116
1961.0,1,8.2,117088.0,127.0,0,7,37,71,33,110,4655,5263,43,611,1640,762,51,44
2002.0,1,7.2,259.0,98.0,6,4,62,71,16,110,2171,5772,2947,611,2512,762,2152,3786
2001.0,4,7.3,278.0,41.0,7,25,61,71,16,110,1813,5136,3924,611,2512,762,1262,877
2001.0,7,7.4,76.0,104.0,6,22,62,71,16,110,251,5772,902,611,2512,762,4765,3786
1995.0,1,4.7,65.0,80.0,0,27,58,21,56,60,953,4763,3079,611,790,564,3300,2470
1996.0,3,6.1,549.0,84.0,7,27,62,71,16,110,1016,5628,2902,42,1887,762,3167,1745
1997.0,1,6.1,2335.0,40.0,4,7,30,71,26,110,239,5096,3119,611,2267,482,1928,3100
1990.0,7,7.2,21.0,97.0,2,21,62,71,16,95,690,1721,1962,365,2512,762,4720,526
2005.0,7,6.3,382.0,90.0,2,27,62,71,16,110,2521,3007,1095,611,393,762,1256,3786
1993.0,4,6.8,10920.0,116.0,7,8,62,71,16,110,2016,2569,3924,611,2512,762,401,287
1963.0,1,7.2,6782.0,104.0,7,25,23,71,20,110,3233,278,1683,611,1652,762,2052,3786
2001.0,2,4.7,381.0,87.0,7,27,52,67,16,110,155,4954,3924,611,2512,762,589,3659
1996.0,7,6.5,338.0,16.0,8,27,62,71,16,110,3102,827,1084,611,2512,762,723,3536
2004.0,1,5.7,4790.0,375.0,7,13,27,52,7,29,4506,5037,789,447,1933,762,4987,2108
2001.0,7,7.7,38.0,85.0,6,27,62,71,16,110,4704,5772,3924,611,2512,762,4765,3786
1974.0,1,8.0,99.0,116.0,6,14,62,71,16,110,1495,2124,327,611,2595,762,3847,3786
2000.0,0,7.3,1979.0,87.0,5,7,61,67,16,110,1101,4385,158,611,413,762,34,570
1999.0,1,6.1,586.0,120.0,4,7,23,48,20,110,2499,4400,524,611,2512,762,614,2256
1999.0,7,6.6,87.0,97.12636815920398,6,27,62,71,41,110,4704,5772,838,611,2519,675,4765,3786
1978.0,1,4.7,13259.0,97.0,1,4,62,71,16,110,1091,1841,1861,611,883,517,819,1729
2000.0,2,7.3,887.0,112.0,2,7,37,71,62,110,2485,4784,3924,611,2512,762,2209,598
1997.0,1,7.5,7885.0,98.0,7,27,61,71,16,110,3310,4866,1863,611,2496,762,3402,3786
2003.0,1,6.5,42.0,98.0,8,27,62,66,16,110,99,5772,873,611,2512,762,1976,735
1998.0,7,7.8,126.0,73.0,8,14,62,71,16,110,344,5046,3924,611,248,762,4765,3786
1995.0,3,7.5,5938.0,51.0,4,27,42,71,16,18,2096,1044,701,467,657,131,3676,586
1988.0,1,6.0,4661.0,128.0,4,7,62,71,16,34,3327,4464,1876,611,240,762,4658,798
1999.0,1,7.2,6392.0,37.0,3,7,24,71,22,110,2948,2810,2575,611,1080,762,3163,3048
1997.0,1,6.6,1860.0,130.0,6,14,62,71,16,110,3744,1722,1774,611,1816,762,4765,3786
1997.0,4,8.1,19.0,60.0,6,27,62,71,16,110,3759,1623,3924,611,2512,762,2917,3786
1985.0,1,5.4,183.0,95.0,2,20,37,71,33,110,4654,1480,3745,154,1789,397,2587,3551
1977.0,1,7.4,22334.0,82.0,7,25,61,71,16,82,2562,2029,3235,611,991,762,1550,1832
1989.0,0,7.4,412.0,96.08333333333333,1,7,61,71,16,110,4430,5090,70,611,2512,762,2976,3388
1972.0,1,7.6,25655.0,85.0,4,19,62,71,16,51,4845,1346,1454,611,249,762,4941,3716
2003.0,1,6.8,466405.0,108.0,0,20,62,71,16,34,3038,5253,2241,363,630,762,2852,2070
1978.0,1,7.3,166692.0,105.0,0,1,62,66,16,110,3016,1799,3177,611,1288,762,2126,1692
1956.0,1,6.4,7433.0,93.0,0,13,62,71,16,110,1818,2547,1189,611,1771,762,388,1163
1998.0,1,7.2,66500.0,103.0,13,16,37,71,33,110,3358,3936,1463,611,1396,762,1760,2058
2003.0,0,7.4,294.0,32.0,5,7,61,71,16,110,3631,2911,1048,611,2125,762,1261,3590
1991.0,3,6.7,374.0,60.0,26,27,62,71,16,110,2600,4598,951,611,1618,762,2156,585
2002.0,3,6.4,3218.0,97.0,7,27,62,71,16,110,4702,1796,2737,611,1505,762,2771,2093
1998.0,3,4.6,328.0,65.0,7,27,62,71,16,110,3849,2930,454,611,1029,762,2399,923
2001.0,2,8.3,2790.0,96.0,2,6,61,71,16,110,2591,5180,3924,611,2512,762,2559,1548
2003.0,1,7.1,632.0,61.0,6,3,62,66,16,110,148,4300,3398,611,2512,762,4111,3786
1980.0,4,7.7,1742.0,88.0,7,9,61,71,16,110,3395,274,3924,611,2512,762,2113,282
2000.0,7,6.0,3063.0,30.0,2,1,62,71,16,110,2084,286,547,611,1719,762,2803,1864
1980.0,1,6.0,104.0,96.82821118991332,0,4,58,21,39,110,4470,3122,3910,611,2512,762,1791,3786
2004.0,1,4.8,278.0,96.0,5,7,62,71,16,110,993,2662,765,611,2030,762,891,3786
1966.0,1,8.1,56717.0,90.0,7,25,35,0,3,34,552,2388,1312,611,701,214,1401,1059
1983.0,1,7.2,6384.0,98.0,4,5,23,71,1,34,1437,2399,1185,611,846,762,653,1087
1976.0,1,7.0,2668.0,97.0,1,8,61,71,16,58,3826,1794,467,611,149,762,548,2939
1998.0,7,3.7,305.0,86.0,19,24,62,71,16,110,744,3722,3185,611,1461,456,2730,2891
1972.0,1,8.1,32275.0,120.0,7,27,56,71,55,37,1733,2904,1528,611,2512,762,1831,3786
1998.0,4,7.1,178.0,51.0,2,1,37,71,62,110,3115,5234,3924,611,2512,762,632,3786
1993.0,1,5.8,602.0,115.0,3,7,4,71,16,110,755,4800,200,611,1859,762,76,2738
1980.0,1,8.1,12159.0,85.0,4,7,54,71,48,110,4724,105,3965,611,2237,762,4770,3617
2004.0,7,6.0,33.0,99.0,6,3,43,71,16,110,510,4634,365,611,2512,762,451,3786
1981.0,1,7.3,21605.0,83.0,1,7,10,18,41,34,1425,4749,1681,611,1985,762,1638,1443
2001.0,1,4.0,1200.0,99.0,4,8,10,67,16,110,431,3361,3330,611,282,762,256,3002
2004.0,1,7.7,928.0,93.0,6,25,62,71,16,110,1053,4628,3285,611,276,698,4765,3786
1998.0,7,6.1,114.0,118.0,13,27,61,71,16,110,3620,1010,684,611,20,762,794,2635
1991.0,1,6.9,4939.0,91.0,3,4,62,66,16,110,2417,2141,1621,611,2512,762,4213,3786
1993.0,1,6.6,13674.0,142.0,5,7,61,67,16,110,1556,5604,3025,611,1606,762,1748,3786
2005.0,2,7.3,5577.0,32.0,7,19,62,71,16,110,1277,4388,3924,611,2512,762,3895,3786
1996.0,1,8.3,16117.0,25.0,6,5,62,71,16,110,4635,1334,1805,60,2512,762,4765,3786
2004.0,7,6.8,209.0,97.12636815920398,6,4,62,71,16,110,331,5772,3924,611,2512,762,310,3786
2003.0,4,8.0,7467.0,110.0,0,20,37,71,33,29,1030,3030,3924,611,2512,762,2595,2148
1996.0,1,5.8,4813.0,110.0,7,9,62,71,16,110,3637,3894,2674,611,1064,762,3197,693
2004.0,1,4.2,1782.0,96.0,4,7,30,71,26,110,170,5583,3442,611,2242,402,4755,3571
1983.0,1,5.2,1622.0,5.0,0,7,27,71,39,18,1909,1271,653,611,2512,762,4861,3786
1983.0,3,6.4,213.0,41.0,7,27,61,71,16,110,4016,3822,692,611,1348,762,1796,3612
1981.0,1,6.7,95849.0,42.0,0,1,61,71,16,39,3983,758,1879,611,240,762,3883,2409
2001.0,7,8.7,133.0,97.0,24,27,62,71,62,110,2093,4780,2270,611,2512,762,2076,3786
2000.0,3,7.3,96.0,180.0,6,27,62,71,16,110,1214,4552,3954,43,2512,762,4801,297
1999.0,1,6.9,1692.0,90.0,7,16,37,71,33,110,2685,2107,2209,611,801,762,2695,3786
1944.0,1,7.1,632.0,23.0,4,27,61,71,16,110,884,436,685,611,2574,762,1439,569
1971.0,1,6.6,10081.0,85.0,13,16,35,71,32,110,874,3381,2448,611,2308,762,3014,1197
2003.0,1,4.4,325.0,96.0,20,4,62,71,16,110,4001,3786,416,611,2349,762,496,2878
2004.0,3,5.6,2261.0,96.35934959349593,4,7,10,71,16,110,1148,1268,2127,611,504,762,564,974
2000.0,3,6.0,523.0,110.0,3,7,62,71,16,110,721,3112,1740,611,1483,762,2268,203
2003.0,1,6.2,531.0,30.0,0,9,37,71,33,110,2908,2081,4099,611,2256,762,1851,3768
1984.0,1,6.8,51341.0,96.82821118991332,1,16,62,71,16,82,4027,2653,3015,611,575,762,302,2739
1979.0,1,7.0,2022.0,99.0,7,27,62,71,16,110,618,3434,1923,611,1641,693,2339,3786
1950.0,1,6.5,1096.0,104.0,4,8,62,71,16,110,2195,5299,1535,611,1488,762,2922,1515
1999.0,1,6.3,1759.0,116.0,4,7,23,71,20,29,4062,1563,780,611,1730,762,900,538
2003.0,1,5.2,40.0,85.0,20,27,7,71,16,77,4914,3371,93,611,2512,762,111,1042
2001.0,4,4.7,2520.0,87.0,0,5,10,71,16,110,3512,3712,3924,611,2512,762,475,2428
1932.0,1,7.3,5480.0,95.0,4,27,23,71,20,110,3232,3483,1672,611,2512,762,3839,1565
1997.0,1,7.2,1672.0,121.0,7,27,10,71,16,110,1956,5252,3183,611,1606,762,1389,895
1980.0,1,5.7,1580.0,99.0,7,13,23,71,20,110,594,78,1673,611,1979,762,2041,3786
1996.0,3,6.8,3263.0,102.0,4,7,62,71,16,110,2527,2658,322,611,1027,762,409,293
1993.0,1,8.5,1085.0,112.0,6,14,62,2,16,110,2886,2262,2460,611,2512,762,4765,3786
2000.0,0,7.1,11.0,93.0,6,27,63,71,62,110,4704,5772,2603,611,2041,762,4765,3786
1998.0,3,5.8,109.0,103.0,6,27,62,71,16,110,4442,430,770,565,2512,762,692,2778
1971.0,1,6.7,10844.0,87.0,13,16,35,18,16,51,1965,2910,793,611,701,762,906,2209
1975.0,3,7.4,385.0,96.35934959349593,7,19,62,71,16,110,3091,827,3433,611,249,762,2120,3786
1983.0,1,7.4,101961.0,103.0,1,4,62,71,16,110,769,491,1418,611,2015,762,2294,1749
2005.0,3,6.2,13.0,96.35934959349593,2,27,62,71,16,110,4704,5772,2761,611,2512,762,3638,3786
2004.0,1,7.3,11461.0,108.0,3,7,61,19,16,110,217,1536,2703,611,912,762,3292,3786
1998.0,7,7.2,671.0,132.0,2,21,10,67,16,110,976,3749,2719,611,1441,762,3311,2478
1972.0,1,8.0,3888.0,23.0,4,15,30,71,26,110,3736,2375,1494,611,1559,762,4568,1391
2003.0,1,7.5,2598.0,96.82821118991332,5,7,12,19,39,110,4861,402,4062,611,2602,762,4952,2167
1974.0,4,7.5,20775.0,90.0,7,8,63,71,62,110,3135,3837,3924,611,2512,762,443,315
2002.0,7,6.3,65.0,78.0,4,14,62,71,16,110,2171,899,17,611,2512,762,2152,3786
2005.0,7,4.5,87.0,90.0,13,27,62,71,16,110,2150,3890,3863,611,2512,762,1222,3521
2004.0,1,8.4,71.0,23.0,4,27,62,71,16,110,681,5350,3660,611,2512,762,4765,3786
2002.0,1,6.2,88542.0,90.0,4,27,23,66,16,34,4063,1546,2484,611,14,762,4162,631
1980.0,0,8.4,250.0,96.08333333333333,4,8,63,71,16,110,2991,311,3009,611,2512,762,2124,738
1945.0,1,7.2,3193.0,48.0,3,7,62,71,16,51,640,4665,4012,611,1525,32,2819,1245
2002.0,1,4.4,398.0,90.0,6,7,62,71,16,110,4704,5772,1424,277,706,382,4765,3786
2004.0,1,6.6,31.0,52.0,6,27,62,71,16,110,1643,5772,2574,611,2512,762,4765,3786
2002.0,3,7.9,91.0,99.0,6,27,61,71,16,110,1016,5772,168,611,1620,762,4765,3786
2002.0,7,6.4,675.0,40.0,2,4,62,71,16,110,4368,4826,813,611,1100,762,4455,3786
1975.0,1,5.3,6087.0,92.0,7,27,23,69,20,29,922,5492,2055,611,1992,762,1097,3391
1985.0,1,7.1,42881.0,50.0,4,19,62,71,16,110,2267,1247,3478,611,2176,762,4229,3786
1991.0,3,7.7,111.0,94.0,3,27,61,71,16,110,2281,5619,129,611,2512,762,4339,1027
2002.0,7,8.7,883.0,97.12636815920398,14,27,61,71,16,110,3188,968,865,611,2512,762,4765,3786
2004.0,1,6.6,192.0,55.0,6,27,62,38,16,95,1693,4184,3867,611,2284,762,4707,3786
1978.0,1,6.5,2424.0,96.82821118991332,0,7,27,60,39,110,1909,4142,575,611,789,762,1791,3786
2003.0,1,6.8,5249.0,45.0,6,8,62,18,16,110,470,2598,1608,611,1211,762,4765,3786
1999.0,3,6.0,2571.0,136.0,0,20,62,71,16,110,696,784,2447,611,782,762,2714,1126
1978.0,4,7.7,1600.0,103.0,2,0,63,71,62,110,1891,3598,3924,611,2512,762,2102,417
1990.0,1,7.4,5932.0,88.0,7,24,33,71,16,110,3838,4948,1787,611,694,762,2175,1713
1986.0,1,6.9,1248.0,91.0,0,7,27,71,7,52,3243,3872,820,611,2150,762,2523,3786
2002.0,1,7.3,1685.0,94.0,6,3,5,71,22,110,4663,5772,179,446,2512,762,216,2639
2001.0,1,5.9,542.0,23.0,3,7,23,0,3,34,1445,4433,4059,611,2512,762,4950,3786
2002.0,1,6.7,45.0,96.82821118991332,4,7,65,71,64,110,4681,500,2736,611,477,762,3329,3786
1977.0,1,4.3,3188.0,112.0,0,1,62,71,16,110,857,1832,970,611,635,762,4596,3786
2000.0,0,7.7,40.0,145.0,6,27,62,71,16,37,427,2608,2206,611,2177,762,4132,3786
2002.0,1,6.1,14370.0,102.0,7,25,10,18,16,9,4268,822,256,611,1793,762,317,3786
1996.0,7,4.2,4586.0,80.0,13,24,62,71,16,110,3365,2317,1357,611,582,762,4418,3294
2000.0,7,5.5,15805.0,85.0,5,13,62,71,16,110,936,4082,3481,611,2560,762,794,2690
1972.0,4,7.7,4578.0,30.0,2,4,62,71,16,110,3420,1390,3924,611,2512,762,2767,1526
